season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2007,NE,WR,,17,ACT,Chad Jackson,Chad,Jackson,1985-03-06,73,215,,00-0024251,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxt0i9axkjpy9qqrzpiv",,21,SB,I01,Chad,JAC060374,,32004a41-4306-0374-cbb8-c833e07b0dd8,2006,2006,NE,36
2007,ATL,FS,,24,ACT,Jimmy Williams,Jimmy,Williams,1984-03-08,75,212,,00-0024252,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x65phcidtr4w6i85v4mb",,17,REG,A01,Jimmy,WIL363648,,32005749-4c36-3648-40c5-cebc64987519,2006,2006,ATL,37
2007,OAK,OLB,,53,ACT,Thomas Howard,Thomas,Howard,1983-07-14,75,240,,00-0024253,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fpfeh8uott3nbmje3tzm",,17,REG,A01,Thomas,HOW416588,,3200484f-5741-6588-cb76-24e783bc8dd2,2006,2006,OAK,38
2007,PHI,T,,74,ACT,Winston Justice,Winston,Justice,1984-09-14,78,320,,00-0024254,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwmgaohou53r5dfm0pcd",,17,REG,A01,Winston,JUS425790,,32004a55-5342-5790-1642-74c9e47ddf5c,2006,2006,PHI,39
2007,ARZ,G,,76,ACT,Deuce Lutui,Taitusi,Lutui,1983-05-05,76,328,,00-0024256,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwlyknwtnzf0l0jmpume",,17,REG,I01,Deuce,LUT476816,,32004c55-5447-6816-6cbc-f993c4c9abc6,2006,2006,ARZ,41
2007,CHI,FS,,38,ACT,Danieal Manning,Danieal,Manning,1982-08-09,71,198,,00-0024257,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lok4w7szxej5vwxfzvmm",,17,REG,A01,Danieal,MAN468179,,32004d41-4e46-8179-7951-192d8e2c4941,2006,2006,CHI,42
2007,NO,SS,,41,ACT,Roman Harper,Roman,Harper,1982-12-11,73,200,Alabama,00-0024258,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xzq0nteuhr52flsafbt3",,17,REG,A01,Roman,HAR293034,30857,32004841-5229-3034-2e5f-8342f08ae585,2006,2006,NO,43
2007,NYG,WR,,83,ACT,Sinorice Moss,Sinorice,Moss,1983-12-28,68,185,,00-0024259,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llbb9b4gvn2nsez0il51",,21,SB,I01,Sinorice,MOS720810,,32004d4f-5372-0810-9404-9ec180b0f4a8,2006,2006,NYG,44
2007,TEN,RB,,25,ACT,LenDale White,Anthony,White,1984-12-20,73,235,,00-0024260,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgzuhhi6vebp8qaoss0s",,18,WC,A01,LenDale,WHI329850,,32005748-4932-9850-2706-e10c04bb024b,2006,2006,TEN,45
2007,SL,TE,,88,ACT,Joe Klopfenstein,Joseph,Klopfenstein,1983-11-09,77,262,,00-0024261,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyi8rko4uzvb2beecue5",,17,REG,A01,Joe,KLO131680,,32004b4c-4f13-1680-e4a8-39fb5e20a13b,2006,2006,SL,46
2007,GB,G,,73,ACT,Daryn Colledge,Daryn,Colledge,1982-02-11,76,305,,00-0024262,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owjwrvhj4yhqeeucrxpg",,20,CON,A01,Daryn,COL385165,,3200434f-4c38-5165-d454-f5a2170ede36,2006,2006,GB,47
2007,MIN,CB,,23,ACT,Cedric Griffin,Cedric,Griffin,1982-11-11,72,203,,00-0024263,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tpy2omnkqxwdbnvhotb4",,17,REG,A01,Cedric,GRI080223,,32004752-4908-0223-7717-61f39ab5bd85,2006,2006,MIN,48
2007,NYJ,QB,,11,ACT,Kellen Clemens,Kellen,Clemens,1983-06-06,74,223,Oregon,00-0024264,9635,da2d3510-355a-4a0d-a79d-bd96b4cfcecb,7798,4827,2994,ClemKe00,5054,198,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxungqbhh61ov73tzaxk",,17,REG,A01,Kellen,CLE075538,30863,3200434c-4507-5538-5f36-8026cfed3f4c,2006,2006,NYJ,49
2007,SD,T,,73,ACT,Marcus McNeill,Marcus,McNeill,1983-11-16,79,336,,00-0024265,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w9hlesh1kfqpkeqxqhve",,20,CON,A01,Marcus,MCN657532,,32004d43-4e65-7532-6133-8710061a9d84,2006,2006,SD,50
2007,MIN,T,,62,ACT,Ryan Cook,Ryan,Cook,1983-05-08,78,328,,00-0024266,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uh4sb6a9kdmzkh22besa",,17,REG,A01,Ryan,COO225916,,3200434f-4f22-5916-fc6f-77db7d9c80fa,2006,2006,MIN,51
2007,GB,WR,,85,ACT,Greg Jennings,Greg,Jennings,1983-09-21,71,197,Western Michigan,00-0024267,9638,ff937065-a20f-4968-a138-8ecd3a8b7cdb,7801,4871,2997,JennGr00,6597,264,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiemkcfkc893pfova8xv",,20,CON,A01,Greg,JEN480468,30866,32004a45-4e48-0468-fb41-ce2ffa6a57cb,2006,2006,GB,52
2007,DAL,TE,,80,ACT,Anthony Fasano,Anthony,Fasano,1984-04-20,76,265,Notre Dame,00-0024268,9639,04eb8101-538f-44ac-ba09-ce30b5344fc2,7802,4755,2998,FasaAn00,1545,51,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twcrap9uhjbazmplq5x3",,19,DIV,A01,Anthony,FAS072076,30867,32004641-5307-2076-64b9-df04d3719ee5,2006,2006,DAL,53
2007,KC,SS,,49,ACT,Bernard Pollard,Bernard,Pollard,1984-12-23,73,224,,00-0024269,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y3odgxhrbui6bhy8oruu",,17,REG,A01,Bernard,POL249174,,3200504f-4c24-9174-6612-58f182fc3b90,2006,2006,KC,54
2007,CIN,T,,77,ACT,Andrew Whitworth,Andrew,Whitworth,1981-12-12,79,339,Louisiana State,00-0024270,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jcpd1mheqjofcqoy8bd5",,17,REG,A01,Andrew,WHI825900,30869,32005748-4982-5900-e93f-eb602e0a7d0b,2006,2006,CIN,55
2007,BLT,G,,65,ACT,Chris Chester,Chris,Chester,1983-01-12,75,305,Oklahoma,00-0024271,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/re9ankjhi1ywkujtctec",,17,REG,A01,Chris,CHE592085,30870,32004348-4559-2085-d8c5-a4f48f16ae16,2006,2006,BLT,56
2007,CHI,KR,,23,ACT,Devin Hester,Devin,Hester,1982-11-04,71,186,Miami (Fla.),00-0024272,9643,2a884429-364b-430b-919e-f8547053404b,7806,4724,3002,HestDe99,7082,279,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtntm2ci9doez4qxbx0c",,17,REG,A01,Devin,HES267217,30871,32004845-5326-7217-5be3-c3a4e29a2917,2006,2006,CHI,57
2007,CAR,CB,,31,ACT,Richard Marshall,Richard,Marshall,1984-12-12,71,189,,00-0024273,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yesdbetwnshyytkudszk",,17,REG,A01,Richard,MAR452561,,32004d41-5245-2561-4fd1-b48e7b2647e0,2006,2006,CAR,58
2007,TB,T,,65,ACT,Jeremy Trueblood,Jeremy,Trueblood,1983-05-10,80,320,,00-0024274,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6mamimmzun0awdrykvk",,18,WC,A01,Jeremy,TRU355648,,32005452-5535-5648-a28a-9940022f6c82,2006,2006,TB,59
2007,JAX,RB,,32,ACT,Maurice Jones-Drew,Maurice,Jones-Drew,1985-03-23,67,208,,00-0024275,9646,f20d4a79-b8ca-4922-b276-29f46985bb3b,,4733,3005,DrewMa00,7308,293,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imza3kc0cmkjaym7sjsn",,19,DIV,A01,Maurice,DRE527472,,32004452-4552-7472-def7-2d7a29dd547a,2006,2006,JAX,60
2007,DEN,TE,,88,ACT,Tony Scheffler,Tony,Scheffler,1983-02-15,77,250,,00-0024276,9647,3583d71d-db14-49d3-a9ec-6ee9f49a2693,,4895,3006,ScheTo00,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvrobiivrbwh25wjlhff",,17,REG,A01,Tony,SCH095691,,32005343-4809-5691-5eb0-e74614b0dcca,2006,2006,DEN,61
2007,IND,CB,,23,ACT,Tim Jennings,Tim,Jennings,1983-12-24,68,185,Georgia,00-0024277,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bdr4sbdd4tjqwmkcyxd8",,19,DIV,A01,Tim,JEN629013,30876,32004a45-4e62-9013-6cd1-3af84aa3a742,2006,2006,IND,62
2007,SEA,DE,,55,ACT,Darryl Tapp,Darryl,Tapp,1984-09-13,73,270,Virginia Tech,00-0024278,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyudusxpccwwebqo4xta",,19,DIV,A01,Darryl,TAP504282,30877,32005441-5050-4282-2051-26e4de4b835e,2006,2006,SEA,63
2007,MIN,QB,,7,ACT,Tarvaris Jackson,Tarvaris,Jackson,1983-04-21,74,232,Alabama State,00-0024279,9650,41d6830d-9512-4f40-bd74-2125b2f84416,7813,4835,3009,JackTa00,4097,154,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqukmeneztibnhrjko0q",,17,REG,A01,Tarvaris,JAC566507,30878,32004a41-4356-6507-e050-2745c7585c89,2006,2006,MIN,64
2007,HST,T,,73,ACT,Eric Winston,Eric,Winston,1983-11-17,77,307,Miami (Fla.),00-0024281,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfo3hdai7trjljzdmdn3",,17,REG,A01,Eric,WIN622404,30880,32005749-4e62-2404-35c8-29647f65f29b,2006,2006,HST,66
2007,SL,DT,,99,ACT,Claude Wroten,Claude,Wroten,1983-09-16,74,295,,00-0024283,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avxke44gkavuf4pfa0p1",,17,REG,A01,Claude,WRO622937,,32005752-4f62-2937-a046-d9e8ce35aef4,2006,2006,SL,68
2007,OAK,G,,79,ACT,Paul McQuistan,Paul,McQuistan,1983-04-30,78,315,,00-0024284,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkjqj53tyo01pt6dk2ho",,17,REG,A01,Paul,MCQ701075,,32004d43-5170-1075-62dc-a27453b3fb68,2006,2006,OAK,69
2007,BUF,CB,,26,ACT,Ashton Youboty,Ashton,Youboty,1984-07-07,71,189,,00-0024285,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdq12g6eaqcbhwclnpbz",,17,REG,A01,Ashton,YOU007285,,3200594f-5500-7285-6585-71283e97edbf,2006,2006,BUF,70
2007,PHI,OLB,,57,ACT,Chris Gocong,Chris,Gocong,1983-11-16,74,263,,00-0024286,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ywzizqmnpho31z1y9dpg",,17,REG,A01,Chris,GOC474619,,3200474f-4347-4619-f0a2-69cf9ed9bf1c,2006,2006,PHI,71
2007,ARZ,TE,,82,RES,Leonard Pope,Leonard,Pope,1983-09-10,80,258,,00-0024287,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3rx3o6kxmzwxscjfilj",,14,REG,A01,Leonard,POP463366,,3200504f-5046-3366-40bd-976b9df2a125,2006,2006,ARZ,72
2007,CHI,NT,,98,RES,Dusty Dvoracek,Dusty,Dvoracek,1983-03-03,75,303,,00-0024288,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksznvdtdaiyidd5lybmq",,1,REG,A01,Dusty,DVO529722,,32004456-4f52-9722-a0f2-dd604f777be9,2006,2006,CHI,73
2007,DET,RB,,29,RES,Brian Calhoun,Brian,Calhoun,1984-05-08,70,208,,00-0024289,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqcqvuofmn0r1ooc0hav",,4,REG,A01,Brian,CAL349418,,32004341-4c34-9418-7e0f-417d79731d88,2006,2006,DET,74
2007,GB,G,,72,ACT,Jason Spitz,Jason,Spitz,1982-12-19,75,300,,00-0024290,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrnbbz1b87bwv4gzlt0w",,20,CON,A01,Jason,SPI655376,,32005350-4965-5376-b4ba-abff4963af7c,2006,2006,GB,75
2007,CIN,MLB,,56,ACT,Anthony Schlegel,Anthony,Schlegel,1981-03-01,73,251,,00-0024291,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbvsfuhi9msqoticlylg",,17,REG,I01,Anthony,SCH199958,,32005343-4819-9958-ac16-7236a5cdf07c,2006,2006,NYJ,76
2007,OAK,OLB,,94,ACT,Jon Alston,Jon,Alston,1983-06-04,72,224,,00-0024292,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvfoyegwfec4joajq58s",,17,REG,I01,Jon,ALS204770,,3200414c-5320-4770-64f5-f03112206508,2006,2006,SL,77
2007,CLV,WR,,81,ACT,Travis Wilson,Travis,Wilson,1984-02-11,73,215,,00-0024293,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u25aij8lajhylq0emxcc",,17,REG,I01,Travis,WIL802528,,32005749-4c80-2528-71f6-d499e8f76ed5,2006,2006,CLV,78
2007,ATL,RB,,32,ACT,Jerious Norwood,Jerious,Norwood,1983-07-29,71,202,,00-0024294,9665,44f7aa7d-931a-40d6-a2dc-7b798570e11a,,4840,3024,NorwJe00,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qw084awtby41mgiyoabo",,17,REG,A01,Jerious,NOR780922,,32004e4f-5278-0922-8a29-34528cc5bb07,2006,2006,ATL,79
2007,JAX,OLB,,51,ACT,Clint Ingram,Clint,Ingram,1983-03-21,74,238,,00-0024295,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbbbvsrhrzgrraaamdyd",,19,DIV,A01,Clint,ING456819,,3200494e-4745-6819-1e01-29b6beddbd3b,2006,2006,JAX,80
2007,SD,QB,,6,ACT,Charlie Whitehurst,Charles,Whitehurst,1982-08-06,76,227,,00-0024296,9667,34cc7f47-9f14-4661-b9af-c9d3b2fc873a,7830,4825,3026,WhitCh02,12137,698,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/taj8zdymlqd9vscjitk0",,20,CON,I02,Charlie,WHI646241,,32005748-4964-6241-ef41-c73880ca22be,2006,2006,SD,81
2007,MIA,WR,,82,ACT,Derek Hagan,Derek,Hagan,1984-09-21,74,203,,00-0024297,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mx7kvui7ktz6b0k37g3f",,17,REG,A01,Derek,HAG040714,,32004841-4704-0714-23b5-cd9356cf5ab3,2006,2006,MIA,82
2007,PIT,FS,,27,ACT,Anthony Smith,Anthony,Smith,1983-09-20,71,192,,00-0024298,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgu8jddil3ui2dhi7oha",,18,WC,A01,Anthony,SMI038666,,3200534d-4903-8666-e060-d3b28e31b188,2006,2006,PIT,83
2007,SF,WR,,81,ACT,Brandon Williams,Brandon,Williams,1984-02-24,71,183,,00-0024299,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rs878bmcrferx7nykdgc",,3,REG,A01,Brandon,WIL156919,,32005749-4c15-6919-3518-494f79e28bdf,2006,2006,SF,84
2007,SL,WR,,16,ACT,Brandon Williams,Brandon,Williams,1984-02-24,71,183,,00-0024299,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rs878bmcrferx7nykdgc",,17,REG,A01,Brandon,WIL156919,,32005749-4c15-6919-3518-494f79e28bdf,2006,2006,SF,84
2007,KC,QB,,12,ACT,Brodie Croyle,Brodie,Croyle,1983-02-06,74,206,,00-0024300,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypraex2eb8whvtwzfgr9",,17,REG,A01,Brodie,CRO809080,,32004352-4f80-9080-96c4-b7c7b2dc7742,2006,2006,KC,85
2007,NE,TE,,86,RES,David Thomas,David,Thomas,1983-07-05,75,248,,00-0024301,9672,4e84b379-91ff-4c6f-8b1b-55db49f3313e,,4897,3031,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckc8sclg2sh9qjr3t4mt",,4,REG,A01,David,THO095101,,32005448-4f09-5101-3f1c-e0d29b08b13f,2006,2006,NE,86
2007,BLT,CB,,24,ACT,David Pittman,David,Pittman,1983-10-14,71,182,,00-0024302,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajrw1mjgy78gvenyyv1r",,17,REG,A01,David,PIT172907,,32005049-5417-2907-ed29-9b7eecf93262,2006,2006,BLT,87
2007,CAR,OLB,,50,ACT,James Anderson,James,Anderson,1983-09-26,74,232,Virginia Tech,00-0024303,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uenhpsz6ms0ejzfhacch",,17,REG,I01,James,AND291445,30902,3200414e-4429-1445-3e2c-dad3200226fc,2006,2006,CAR,88
2007,HST,T,,78,ACT,Rashad Butler,Rashad,Butler,1983-02-10,76,293,,00-0024304,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cixf9vkwqll8beecpeuy",,17,REG,A01,Rashad,BUT509350,,32004255-5450-9350-8084-47460ca08051,2006,2006,CAR,89
2007,TB,WR,,85,RES,Maurice Stovall,Maurice,Stovall,1985-02-21,76,220,,00-0024305,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyhoqvhicjjzusyajhah",,16,REG,A01,Maurice,STO746644,,32005354-4f74-6644-e3cf-726d87f41ad9,2006,2006,TB,90
2007,CIN,DE,,92,ACT,Frostee Rucker,Frostee,Rucker,1983-09-14,75,280,USC,00-0024306,9677,36648f14-5fe5-40f3-ade1-ef53c8f93bdf,7840,5030,3036,RuckFr99,1214,42,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqcc0pswncgp31c39ysy",,17,REG,A01,Frostee,RUC531571,30905,32005255-4353-1571-94a3-2cc06cf82a75,2006,2006,CIN,91
2007,DAL,DE,,97,ACT,Jason Hatcher,Jason,Hatcher,1982-07-13,78,298,Grambling State,00-0024307,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxqvnuvzs3yxi9q0qmkg",,19,DIV,A01,Jason,HAT099134,30906,32004841-5409-9134-9fbd-9e1971a54d77,2006,2006,DAL,92
2007,SL,TE,,86,ACT,Dominique Byrd,Dominique,Byrd,1984-02-07,74,254,,00-0024308,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qebddzeylakr5m4ujjh8",,17,REG,I01,Dominique,BYR310270,,32004259-5231-0270-f041-bb14a1fa4f68,2006,2006,SL,93
2007,IND,OLB,,54,ACT,Freddy Keiaho,Freddy,Keiaho,1982-12-18,71,226,,00-0024309,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxbkh6tlf01rcexmj8oo",,19,DIV,A01,Freddy,KEI039550,,32004b45-4903-9550-100c-287f56840d25,2006,2006,IND,94
2007,PIT,WR,,15,ACT,Willie Reid,Willie,Reid,1982-09-19,70,186,,00-0024310,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g3yqmsljcdkrrbruoj4v",,18,WC,I01,Willie,REI384102,,32005245-4938-4102-404a-aa7b89c251a4,2006,2006,PIT,95
2007,NYG,OLB,,59,ACT,Gerris Wilkinson,Gerris,Wilkinson,1983-04-05,75,231,,00-0024311,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwvemuzwaryoyev5pjne",,21,SB,A01,Gerris,WIL100381,,32005749-4c10-0381-5428-2bfdc8820ea8,2006,2006,NYG,96
2007,NYJ,SS,,33,ACT,Eric Smith,Eric,Smith,1983-03-17,73,209,,00-0024312,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlt8a5wvy5twxfvg0do4",,17,REG,A01,Eric,SMI261174,,3200534d-4926-1174-efed-d2f07b111738,2006,2006,NYJ,97
2007,HST,TE,,81,ACT,Owen Daniels,Owen,Daniels,1982-11-09,75,246,Wisconsin,00-0024313,9684,7e5ce2d0-6487-4a9f-83b6-634886ee78f3,7847,4898,3043,DaniOw00,1810,64,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktxkz5tzddboxst5xfh8",,17,REG,A01,Owen,DAN576298,30912,32004441-4e57-6298-8f0b-d78be349464f,2006,2006,HST,98
2007,PHI,G,,62,ACT,Max Jean-Gilles,Max,Jean-Gilles,1983-11-19,75,358,,00-0024314,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ospnkunb7ncz7wwf59xl",,17,REG,A01,Max,JEA419041,,32004a45-4141-9041-dbfb-d942ee7acb81,2006,2006,PHI,99
2007,SF,RB,,24,ACT,Michael Robinson,Michael,Robinson,1983-02-06,73,228,,00-0024315,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ft3qwqtabyaptjs9cqvf",,17,REG,A01,Michael,ROB656044,,3200524f-4265-6044-feda-8fb1fe59775c,2006,2006,SF,100
2007,TEN,FS,,37,ACT,Calvin Lowry,Calvin,Lowry,1983-02-13,71,200,,00-0024317,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m3lrrmekfu3r8lqkqmoj",,18,WC,A01,Calvin,LOW617149,,32004c4f-5761-7149-2e86-d1e01f7df15c,2006,2006,TEN,102
2007,NYJ,WR,,16,ACT,Brad Smith,Brad,Smith,1983-12-12,74,210,,00-0024318,9689,39af9fa1-2ede-4596-90c4-7e1052300496,,4886,3048,SmitBr01,7236,287,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bsr5rikxqhr1h8luu0ev",,17,REG,A01,Brad,SMI080910,,3200534d-4908-0910-8fb7-0f0848acf8f8,2006,2006,NYJ,103
2007,BUF,FS,,30,RES,Ko Simpson,Yukota,Simpson,1983-11-09,73,202,,00-0024320,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ekfuxifgzlmwigvb4q1c",,1,REG,A01,Ko,SIM560277,,32005349-4d56-0277-f586-068d7c625b23,2006,2006,BUF,105
2007,MIN,TE,,45,ACT,Garrett Mills,Michael,Mills,1983-10-12,73,235,,00-0024321,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uh9uukddxlh7znwh2jyu",,17,REG,A01,Garrett,MIL686619,,32004d49-4c68-6619-55c7-b20be66dcb5e,2006,2006,NE,106
2007,ARZ,NT,,98,ACT,Gabe Watson,Gabriel,Watson,1983-09-24,75,332,,00-0024322,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/swqi2pouxdeuuvk8i7xv",,17,REG,A01,Gabe,WAT365890,,32005741-5436-5890-546d-df2216e13c90,2006,2006,ARZ,107
2007,NO,G,,73,ACT,Jahri Evans,Jahri,Evans,1983-08-22,76,318,Bloomsburg,00-0024323,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qc8w4ddvwvhsxa5jrvne",,17,REG,A01,Jahri,EVA231866,30922,32004556-4123-1866-7a17-552304586d2c,2006,2006,NO,108
2007,PHI,WR,,81,ACT,Jason Avant,Jason,Avant,1983-04-20,72,212,Michigan,00-0024324,9695,931650e1-49dd-4d38-a5e7-d45a11529d00,7858,4823,3054,AvanJa00,1986,71,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnis5ib42eoeu8bjjpdc",,17,REG,A01,Jason,AVA444955,30923,32004156-4144-4955-d1cc-84d1ec3da814,2006,2006,PHI,109
2007,CLV,ILB,,94,ACT,Leon Williams,Leon,Williams,1983-07-30,74,250,,00-0024325,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hhkalpixkxw4rlfxwamg",,17,REG,A01,Leon,WIL426330,,32005749-4c42-6330-5ad3-c19dbf2c44c4,2006,2006,CLV,110
2007,BLT,WR,,87,ACT,Demetrius Williams,Demetrius,Williams,1983-03-28,74,197,,00-0024326,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xntwqlnegaqr47enwajy",,17,REG,I01,Demetrius,WIL227785,,32005749-4c22-7785-ac7e-fb9b67ac37a6,2006,2006,BLT,111
2007,CLV,G,,61,ACT,Isaac Sowells,Isaac,Sowells,1982-05-04,75,325,,00-0024327,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w4zvckmiwfwbv1mas2jh",,17,REG,I01,Isaac,SOW532722,,3200534f-5753-2722-c91e-d8f533093280,2006,2006,CLV,112
2007,SL,DE,,94,ACT,Victor Adeyanju,Victor,Adeyanju,1983-02-11,76,280,,00-0024328,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i8npfprcpd92yeityymc",,17,REG,A01,Victor,ADE771256,,32004144-4577-1256-1daf-8f67f6b242d4,2006,2006,SL,113
2007,GB,CB,,27,ACT,Will Blackmon,William,Blackmon,1984-10-27,72,202,Boston College,00-0024330,9701,5bd91ec9-3d48-48c1-b36e-78462044acfc,7864,4991,3060,BlacWi20,12453,755,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/asapp0ikmeuqjmvkmudb",,20,CON,I01,Will,BLA309190,30929,3200424c-4130-9190-5f04-904ce4ec3716,2006,2006,GB,115
2007,TEN,MLB,,55,ACT,Stephen Tulloch,Stephen,Tulloch,1985-01-01,71,235,North Carolina State,00-0024331,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yzqzzuqddo5pvohjcnx4",,18,WC,A01,Stephen,TUL394525,30930,32005455-4c39-4525-89b4-a745367882be,2006,2006,TEN,116
2007,NYJ,RB,,29,ACT,Leon Washington,Leon,Washington,1982-08-29,68,202,,00-0024332,9703,a78b6faa-0606-445c-901b-b79c1f2771bd,,4841,3062,WashLe00,12136,697,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trlmin5m1btufziw17cz",,17,REG,A01,Leon,WAS503628,,32005741-5350-3628-4b99-0674cb36ba1d,2006,2006,NYJ,117
2007,NE,K,,3,ACT,Stephen Gostkowski,Stephen,Gostkowski,1984-01-28,73,210,Memphis,00-0024333,9704,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,7867,4932,3063,GostSt20,2982,110,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi0psnge6kkglcspabo",,21,SB,A01,Stephen,GOS721266,30932,3200474f-5372-1266-99b1-17ad15c20f0a,2006,2006,NE,118
