season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1994,NYG,LB,LB,0,ACT,Pete Shufelt,Peter,Shufelt,1969-10-28,75,241,,00-0014838,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npdunyyc5hpxfrmwgo4o",SHU048450,,32005348-5504-8450-89b0-833145d1c4d5,,,
1994,WAS,QB,QB,0,ACT,Heath Shuler,Joseph,Shuler,1971-12-31,74,221,,00-0014843,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ungw2296v8wmr3xbq5dd",SHU320982,,32005348-5532-0982-1e7d-57ed60ea665b,,,
1994,KC,OL,OT,0,ACT,Ricky Siglar,Ricky,Siglar,1966-06-14,79,304,,00-0014869,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ex7ttz04dpicxoynibs7",SIG332232,,32005349-4733-2232-4a3a-b912fffeb732,,,
1994,KC,LB,MLB,0,ACT,Tracy Simien,Tracy,Simien,1967-05-21,73,250,,00-0014886,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtj8al8ngp5ygi2ti6j6",SIM059323,,32005349-4d05-9323-fb1d-71840a0793a3,,,
1994,ARI,DL,DE,0,ACT,Clyde Simmons,Clyde,Simmons,1964-08-04,77,280,,00-0014894,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9nlwhwgzhq1ukf08lgm",SIM131830,,32005349-4d13-1830-fbb0-2e7f6985865a,,,
1994,WAS,OL,OT,0,ACT,Ed Simmons,Edward,Simmons,1963-12-31,77,300,,00-0014897,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjlvbpbgi95bte6bggvb",SIM171379,,32005349-4d17-1379-267e-e13d2f9ed626,,,
1994,CIN,DB,CB,0,CUT,Marcello Simmons,Marcello,Simmons,1971-08-08,73,180,,00-0014907,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zyd8pzloxwr55ju93upz",SIM270251,,32005349-4d27-0251-bb8d-a2bc779447ae,,,
1994,GB,LB,LB,0,ACT,Wayne Simmons,Wayne,Simmons,1969-12-15,74,240,,00-0014921,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bescnsp3ssib0kbo5hkn",SIM336166,,32005349-4d33-6166-678e-f412ca6a6c75,,,
1994,CHI,DL,DT,98,ACT,Carl Simpson,Carl,Simpson,1970-04-18,75,282,,00-0014942,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpjzhjczupnjvqey4jdq",SIM482121,,32005349-4d48-2121-b73e-4b191b4248b9,,,
1994,PIT,OL,G,0,ACT,Tim Simpson,Timothy,Simpson,1969-03-05,74,296,,00-0014947,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybzv8u6tkhjfppfkqd1f",SIM613009,,32005349-4d61-3009-9924-d081e9a77513,,,
1994,GB,OL,OT,0,ACT,Joe Sims,Joseph,Sims,1969-03-01,75,310,,00-0014957,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhdpcqzi9kjoqw3cfy3",SIM736600,,32005349-4d73-6600-5551-95aaeeefdced,,,
1994,MIA,OL,G,0,ACT,Keith Sims,Keith,Sims,1967-06-17,75,303,,00-0014960,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jbsy6ixziviouewcibv9",SIM738248,,32005349-4d73-8248-4065-b286bb10bfb9,,,
1994,IND,DL,NT,0,ACT,Tom Sims,Thomas,Sims,1967-04-18,74,291,,00-0014972,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/now0vlocfy78ny5rs9v1",SIM823965,,32005349-4d82-3965-c381-f943f3dace03,,,
1994,MIN,LB,LB,0,ACT,William Sims,William,Sims,1970-12-30,75,265,,00-0014976,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvbpfa5xqvhieearsb0p",SIM827274,,32005349-4d82-7274-1d0e-f3a1e5a736a9,,,
1994,SEA,DL,DE,70,ACT,Michael Sinclair,Michael,Sinclair,1968-01-31,76,271,,00-0014980,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iffeasxuwf8rr2xoanqj",SIN025955,,32005349-4e02-5955-5054-dec7c0b5dd66,,,
1994,MIA,LB,OLB,0,RES,Chris Singleton,Chris,Singleton,1967-02-20,74,242,,00-0014992,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ixob6vjlmuvzbv0ffqf4",SIN363377,,32005349-4e36-3377-b19b-2ab55160efb9,,,
1994,SF,WR,WR,88,ACT,Nate Singleton,Nathaniel,Singleton,1968-07-05,71,190,,00-0014994,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szpr08qfa5pnmchuvt2f",SIN441243,,32005349-4e44-1243-8bd4-b2702830fad9,,,
1994,IND,DL,DT,0,ACT,Tony Siragusa,Anthony,Siragusa,1967-05-14,75,303,,00-0015002,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j3oe8ulzmyaatferjut8",SIR276861,,32005349-5227-6861-76bb-dd9037fe5341,,,
1994,NE,OL,G,0,RES,Doug Skene,Douglas,Skene,1970-06-17,78,295,,00-0015016,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntoodap31xt6iaohkb57",SKE622937,,3200534b-4562-2937-d04a-ae393d78adb5,,,
1994,RAI,OL,OT,0,ACT,Greg Skrepenak,Gregory,Skrepenak,1970-01-31,79,310,,00-0015025,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x2aa82jscmsotxtkechv",SKR177981,,3200534b-5217-7981-ddd6-c8c16cc62bef,,,
1994,NE,LB,OLB,0,ACT,Chris Slade,Christopher,Slade,1971-01-30,77,232,,00-0015030,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxfuamobcn0yzf6bmm75",SLA168710,,3200534c-4116-8710-8e39-93d4cef6d32c,,,
1994,RAM,OL,OT,0,ACT,Jackie Slater,Jackie,Slater,1954-05-27,76,285,,00-0015035,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m92iuko3ddgrhcwhnldy",SLA363377,,3200534c-4136-3377-13fe-7f321cb0819c,,,
1994,HOU,WR,WR,0,ACT,Webster Slaughter,Webster,Slaughter,1964-10-19,73,175,,00-0015042,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvtykqojznih7slz5cag",SLA726754,,3200534c-4172-6754-4578-59a46eac5c5e,,,
1994,NO,WR,WR,0,ACT,Torrance Small,Torrance,Small,1970-09-04,75,201,,00-0015063,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxbzc6vtbzgblualfdhg",SMA691563,,3200534d-4169-1563-30ea-3f44e0440455,,,
1994,NO,LB,LB,0,ACT,Joel Smeenge,Joel,Smeenge,1968-04-01,78,250,,00-0015070,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmy1h9fxewbdhl6241x5",SME166116,,3200534d-4516-6116-f60b-b187b9b08a2b,,,
1994,HOU,LB,MLB,54,ACT,Al Smith,Al,Smith,1964-11-26,73,244,,00-0015083,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sesfxriywkn6w9kxceyy",SMI027840,,3200534d-4902-7840-2747-d0801dedef8f,,,
1994,CIN,DL,DE,0,ACT,Artie Smith,Artie,Smith,1970-05-15,77,303,,00-0015092,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwnvh1lwludvtg3jgc3l",SMI044080,,3200534d-4904-4080-4236-8ceaa6d25a03,,,
1994,SF,DL,DE,0,TRC,Artie Smith,Artie,Smith,1970-05-15,77,303,,00-0015092,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwnvh1lwludvtg3jgc3l",SMI044080,,3200534d-4904-4080-4236-8ceaa6d25a03,,,
1994,BUF,DL,DE,78,ACT,Bruce Smith,Bruce,Smith,1963-06-18,76,273,,00-0015111,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1isuze9urlmeriqctgo",SMI088160,,3200534d-4908-8160-d71f-32a05d10ad92,,,
1994,WAS,RB,FB,0,ACT,Cedric Smith,Cedric,Smith,1968-05-27,71,223,,00-0015119,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vku1qxplolhugyvwdqwg",SMI116000,,3200534d-4911-6000-a1d9-eb2c3982eafa,,,
1994,ATL,DL,DE,0,RES,Chuck Smith,Charles,Smith,1969-12-21,74,254,,00-0015124,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zu038iuwuau2dh1slzfs",SMI136060,,3200534d-4913-6060-9f2e-c845eb12ae90,,,
1994,DAL,LB,OLB,59,ACT,Darrin Smith,Darrin,Smith,1970-04-15,73,227,,00-0015132,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymgalcbqbpvyfiyrwu2n",SMI160080,,3200534d-4916-0080-5320-03772c70748a,,,
1994,DEN,DB,FS,0,ACT,Dennis Smith,Dennis,Smith,1959-02-03,75,200,,00-0015146,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmntutaiaumrq4o3vdbx",SMI194880,,3200534d-4919-4880-8b02-a2311477a619,,,
1994,DAL,RB,RB,22,ACT,Emmitt Smith,Emmitt,Smith,1969-05-15,69,209,,00-0015165,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ub78gyoyi3x1wlaow49n",SMI259840,,3200534d-4925-9840-40c8-0590516dc9de,,,
1994,MIN,DL,DE,0,ACT,Fernando Smith,Fernando,Smith,1971-08-02,78,270,,00-0015171,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f66ujulgmu2ldcysjkv3",SMI271440,,3200534d-4927-1440-4b61-031954a3d7ee,,,
1994,MIA,DB,CB,0,ACT,Frankie Smith,Frankie,Smith,1968-10-08,69,186,,00-0015173,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvidn72xijis2c8xjr3j",SMI280720,,3200534d-4928-0720-12ca-deffcb6bb149,,,
1994,NO,TE,TE,82,ACT,Irv Smith,Irvin,Smith,1971-10-13,75,246,,00-0015195,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwk5uk0g3czcvypbf37m",SMI342200,,3200534d-4934-2200-2c42-cf3d489ac8a8,,,
1994,RAI,TE,TE,0,CUT,Kevin Smith,Kevin,Smith,1969-07-25,76,255,,00-0015237,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujsscsmaorchsz8sulgh",SMI462430,,3200534d-4946-2430-5f7e-7ecc02d07af3,,,
1994,DAL,DB,CB,26,ACT,Kevin Smith,Kevin,Smith,1970-04-07,71,180,,00-0015238,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dfcn6hdp0msq5qd1kqyz",SMI462840,,3200534d-4946-2840-c999-11303abf8a40,,,
1994,SEA,RB,RB,36,RES,Lamar Smith,Lamar,Smith,1970-11-29,71,230,,00-0015242,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/azpa7woawftkxq959ydj",SMI463420,,3200534d-4946-3420-a4a9-b526c4a3437f,,,
1994,NYG,OL,G,0,ACT,Lance Smith,Lance,Smith,1963-01-01,75,285,,00-0015243,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nn9aqnuwxqpdb9sfgkls",SMI464000,,3200534d-4946-4000-7d43-9350aff17c8b,,,
1994,KC,DL,DE,0,ACT,Neil Smith,Neil,Smith,1966-04-10,76,273,,00-0015267,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgukc3ktennbqyxwgyoo",SMI533600,,3200534d-4953-3600-514c-2bc89795675b,,,
1994,PHI,DB,CB,0,ACT,Otis Smith,Otis,Smith,1965-10-22,71,184,,00-0015270,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ondqfqq2zu6udh2ndfml",SMI568400,,3200534d-4956-8400-4c4c-484d7aca7433,,,
1994,MIN,RB,RB,26,ACT,Robert Smith,Robert,Smith,1972-03-04,74,195,,00-0015286,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vafotzomk3qpdy5o4ri8",SMI663984,,3200534d-4966-3984-5269-7d166464dc4a,,,
1994,NE,DB,CB,0,ACT,Rod Smith,Rodney,Smith,1970-03-12,71,188,,00-0015289,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qudg7miygilq2ccjpyvc",SMI665376,,3200534d-4966-5376-6f3d-475ce4df90d7,,,
1994,HOU,WR,WR,0,CUT,Sherman Smith,Sherman,Smith,1970-11-28,68,,,00-0015301,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rctklo6qrh0hzr19lrya",SMI714185,,3200534d-4971-4185-d98b-b770195c1943,,,
1994,SEA,RB,FB,0,ACT,Steve Smith,Steven,Smith,1964-08-30,73,242,,00-0015306,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vv0ivi8ovgf1dtq2kqhm",SMI728480,,3200534d-4972-8480-5e79-dcb885692e21,,,
1994,BUF,DB,CB,0,ACT,Thomas Smith,Thomas,Smith,1970-12-05,71,188,,00-0015314,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/seji9biy2vgscqpjhrvd",SMI744720,,3200534d-4974-4720-58ac-cb4ce98f0935,,,
1994,ATL,RB,RB,0,CUT,Tony Smith,Tony,Smith,1970-06-29,73,224,,00-0015326,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dqgan8jgcbn4aissvplr",SMI757248,,3200534d-4975-7248-faea-5fcdf2f94a95,,,
1994,HOU,DB,DB,0,CUT,Tracy Smith,Tracy,Smith,1969-08-05,69,190,,00-0015328,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h1xgjldne06zoltvtlvh",SMI763280,,3200534d-4976-3280-474b-c315bc9fff52,,,
1994,WAS,OL,G,0,ACT,Vernice Smith,Vernice,Smith,1965-10-24,75,256,,00-0015334,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/feamd6xbnpnirmsi6ttn",SMI774880,,3200534d-4977-4880-19a5-665e7b85cd47,,,
1994,CHI,LB,OLB,55,ACT,Vinson Smith,Vinson,Smith,1965-07-03,74,236,,00-0015336,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/esxifrgjlr2wul5dbbip",SMI779520,,3200534d-4977-9520-9eda-1d7bee0db2c1,,,
1994,PIT,OL,OT,0,ACT,Ariel Solomon,Ariel,Solomon,1968-07-16,77,290,,00-0015388,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xtsucuok3exj8lvrfmp3",SOL174074,,3200534f-4c17-4074-e85b-f6bcab9a8ef6,,,
1994,MIA,LB,LB,0,ACT,Jesse Solomon,Jesse,Solomon,1963-11-04,72,249,,00-0015391,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvqre0sgeehtdouei9um",SOL276861,,3200534f-4c27-6861-5002-33219fc27044,,,
1994,NYG,DB,CB,0,ACT,Phillippi Sparks,Phillippi,Sparks,1969-04-15,71,186,,00-0015437,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mb1y5he39y7qsaxjk1vd",SPA663847,,32005350-4166-3847-41b9-184e53b8cbe8,,,
1994,CHI,OL,OT,76,ACT,Marcus Spears,Marcus,Spears,1971-09-28,76,300,,00-0015441,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fwz8zh1nb0z81z6xmgs8",SPE094446,,32005350-4509-4446-5826-0dc3babf27ed,,,
1994,CLE,DB,DB,0,TRD,Del Speer,Delfoncio,Speer,1970-02-01,72,200,,00-0015445,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyzy8ix6kb4qftcfjkau",SPE266284,,32005350-4526-6284-d56e-da0983356aa0,,,
1994,SEA,DB,DB,0,ACT,Del Speer,Delfoncio,Speer,1970-02-01,72,200,,00-0015445,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyzy8ix6kb4qftcfjkau",SPE266284,,32005350-4526-6284-d56e-da0983356aa0,,,
1994,CHI,DL,DE,90,ACT,Alonzo Spellman,Alonzo,Spellman,1971-09-27,76,280,,00-0015450,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g5vobdr5hbrbonyhwjs1",SPE387482,,32005350-4538-7482-7610-fd1c17237202,,,
1994,ATL,WR,WR,0,ACT,Darryl Spencer,Darryl,Spencer,1970-03-21,68,172,,00-0015455,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejzyf7f0kul2vpcoqwok",SPE458956,,32005350-4545-8956-1dc8-dc7b6f4d8c97,,,
1994,NO,DB,CB,0,ACT,Jimmy Spencer,James,Spencer,1969-03-29,70,180,,00-0015460,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oiffzzmjeycczbrl5llf",SPE526203,,32005350-4552-6203-40f5-7ace2b81f1c8,,,
1994,DET,LB,ILB,0,ACT,Chris Spielman,Charles,Spielman,1965-10-11,72,247,,00-0015469,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tdnkqoa7tu4ecwxsi8bs",SPI155733,,32005350-4915-5733-da52-ef1b372119a3,,,
1994,MIA,RB,RB,0,ACT,Irving Spikes,Irving,Spikes,1970-12-21,68,215,,00-0015472,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h3fhpsgigxqip7pzxtqp",SPI248305,,32005350-4924-8305-1231-8d3c3b65536c,,,
1994,DET,DL,NT,0,ACT,Marc Spindler,Marc,Spindler,1969-11-28,77,290,,00-0015476,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lseu2efniiwqomst2g7a",SPI467199,,32005350-4946-7199-81b6-49d1e7c8c946,,,
1994,SEA,LB,LB,0,ACT,Bob Spitulski,Robert,Spitulski,1969-09-10,75,235,,00-0015478,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbjx5nu9vr3gcfhajzep",SPI648887,,32005350-4964-8887-ccf4-199674847fcf,,,
1994,IND,WR,WR,0,ACT,Brian Stablein,Brian,Stablein,1970-04-14,73,185,,00-0015507,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dsbexg5qjzsjjqfdyeos",STA006807,,32005354-4100-6807-d705-676c238a5762,,,
1994,CIN,DL,DE,0,ACT,Ramondo Stallings,Ramondo,Stallings,1971-11-21,79,285,,00-0015527,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejemsqyq8usiinbggzcu",STA251896,,32005354-4125-1896-8be2-ef2bd8e1b43a,,,
1994,CLE,LB,OLB,0,ACT,Frank Stams,Frank,Stams,1965-07-17,74,230,,00-0015541,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ov5xyx4offfcelhm5gfb",STA340400,,32005354-4134-0400-d780-d5ffb09255e3,,,
1994,NE,DL,DT,0,ACT,Sylvester Stanley,Sylvester,Stanley,1970-05-14,74,286,,00-0015556,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sd2gdq6bzgbi2gb7zero",STA458754,,32005354-4145-8754-ef80-8530fd82ff18,,,
1994,TB,DB,CB,0,RES,Tony Stargell,Tony,Stargell,1966-08-07,71,190,,00-0015569,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/haxjq5eyocg2mtkooodf",STA517408,,32005354-4151-7408-56b9-7229bd0b3456,,,
1994,IND,SPEC,P,0,ACT,Rohn Stark,Rohn,Stark,1959-05-04,75,203,,00-0015572,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfft9qxvqwqfkzv9cq0g",STA558256,,32005354-4155-8256-92a7-1883fdbfe0d3,,,
1994,IND,OL,G,0,ACT,Joe Staysniak,Joseph,Staysniak,1966-12-08,77,296,,00-0015597,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlbraa9lee2lczl8oiul",STA826042,,32005354-4182-6042-4294-b61402d126b6,,,
1994,PIT,DL,NT,0,ACT,Joel Steed,Joel,Steed,1969-02-17,74,295,,00-0015603,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkxxilgtydk66gfwrtev",STE023595,,32005354-4502-3595-4194-d4dacb6ba413,,,
1994,CIN,WR,WR,0,CUT,Milt Stegall,Milt,Stegall,1970-01-25,72,184,,00-0015615,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdrhhdi7ooicl8itofdc",STE117975,,32005354-4511-7975-d945-d99ce6a0537b,,,
1994,RAI,OL,G,0,ACT,Richard Stephens,Michard,Stephens,1965-01-01,79,300,,00-0015649,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbxxf9zqbk435soldrqr",STE438867,,32005354-4543-8867-e8ff-75315d252c5b,,,
1994,SEA,LB,MLB,0,ACT,Rod Stephens,Rodrequis,Stephens,1966-06-14,73,237,,00-0015650,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rj0e1wapwbdgpjrorzb5",STE443586,,32005354-4544-3586-3ae0-8832915a67ad,,,
1994,CIN,LB,LB,0,ACT,Santo Stephens,Santo,Stephens,1969-06-16,76,232,,00-0015651,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xttn2dbrqqcm1tfuriot",STE448305,,32005354-4544-8305-d8ca-88d62a6b4259,,,
1994,DAL,OL,C,0,ACT,Mark Stepnoski,Mark,Stepnoski,1967-01-20,74,264,,00-0015663,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/np7igh1cepbetdpqd15v",STE509652,,32005354-4550-9652-fcf7-3ac3f9228760,,,
1994,MIN,OL,OT,0,ACT,Todd Steussie,Todd,Steussie,1970-12-01,78,298,,00-0015668,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3yr70wausfhxgng2xl4",STE599313,,32005354-4559-9313-7ed1-14fa33cb790b,,,
1994,MIA,DB,S,0,ACT,Michael Stewart,Michael,Stewart,1965-07-12,71,199,,00-0015702,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ywxg3bzjdkj0mthlvskn",STE792792,,32005354-4579-2792-b589-43cfb9415a57,,,
1994,WAS,WR,WR,0,RES,Mark Stock,Mark,Stock,1966-04-27,71,180,,00-0015738,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uopzyzhof9x2d3up4qeo",STO067800,,32005354-4f06-7800-94bc-a07f0a6a0469,,,
1994,RAM,DL,DE,0,ACT,Fred Stokes,Louis,Stokes,1964-03-14,75,274,,00-0015749,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9sgqr9ua3kqiou5zhrl",STO271200,,32005354-4f27-1200-2e79-0a9bc3b69f2d,,,
1994,PIT,WR,WR,0,ACT,Dwight Stone,Dwight,Stone,1964-01-28,72,180,,00-0015759,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcisaxpznlmzy02cdsb5",STO372900,,32005354-4f37-2900-682c-c818fe6bd148,,,
1994,DAL,OL,OT,0,ACT,Ron Stone,Ronald,Stone,1971-07-20,77,309,,00-0015761,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hikd6qr4nyzjhlqwceke",STO433637,,32005354-4f43-3637-79c6-0260bfbb3cf4,,,
1994,NO,LB,LB,0,CUT,Mike Stonebreaker,Michael,Stonebreaker,1967-01-14,72,226,,00-0015763,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksqa0cfrl29cqb5txsrp",STO467850,,32005354-4f46-7850-5f9d-269a8b3650c3,,,
1994,CLE,SPEC,K,0,ACT,Matt Stover,John,Stover,1968-01-27,71,178,,00-0015784,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/po28eupvc1y6rytcvtfs",STO772332,,32005354-4f77-2332-ea64-1ed2a65ed496,,,
1994,WAS,LB,MLB,0,ACT,Tyronne Stowe,Tyronne,Stowe,1965-05-30,73,250,,00-0015787,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evgquoij8wlxjhbnrkjx",STO800482,,32005354-4f80-0482-2f32-9fbc0a8a6e5b,,,
1994,KC,TE,TE,0,ACT,Tommie Stowers,Tommie,Stowers,1966-11-18,75,240,,00-0015790,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vclppgmh0rkttahmhuko",STO808007,,32005354-4f80-8007-6c0e-5c86b80ea84c,,,
1994,HOU,TE,TE,0,TRD,Tommie Stowers,Tommie,Stowers,1966-11-18,75,240,,00-0015790,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vclppgmh0rkttahmhuko",STO808007,,32005354-4f80-8007-6c0e-5c86b80ea84c,,,
1994,MIA,SPEC,K,0,ACT,Pete Stoyanovich,Peter,Stoyanovich,1967-04-28,71,195,,00-0015791,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p8f4jbajztaxpujrw1ai",STO815533,,32005354-4f81-5533-c834-16be8c40899f,,,
1994,NYG,DL,DE,0,ACT,Michael Strahan,Michael,Strahan,1971-11-21,77,253,,00-0015795,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zanyv0vdsqwb6djnnz5j",STR122552,,32005354-5212-2552-5985-f1577ca7fd79,,,
1994,GB,LB,MLB,0,ACT,Fred Strickland,Fredrick,Strickland,1966-08-15,74,250,,00-0015817,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tns6oq0r9agmye3f6fl8",STR394156,,32005354-5239-4156-2f5c-2079f2b83de6,,,
1994,BUF,QB,QB,0,ACT,Rick Strom,Richard,Strom,1965-03-11,74,197,,00-0015827,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccgci9wjdeytdkbxikir",STR591234,,32005354-5259-1234-16b5-cdf49914bb70,,,
1994,SEA,RB,RB,38,ACT,Mack Strong,Mack,Strong,1971-09-11,72,221,,00-0015830,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b4bixlcjyx3xyoqq40bd",STR638743,,32005354-5263-8743-d880-d94d40db332f,,,
1994,DEN,RB,RB,0,ACT,Deon Strother,Deonshawn,Strother,1972-04-12,71,213,,00-0015835,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ttp3rcspahgg1qlno5vf",STR696811,,32005354-5269-6811-ac4e-f8908119ecc1,,,
1994,TB,SPEC,P,0,ACT,Dan Stryzinski,Daniel,Stryzinski,1965-05-15,74,195,,00-0015842,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7i9oicqgtjauvncuseo",STR788312,,32005354-5278-8312-abc8-fb864fc8ada0,,,
